MINE_ID|MINE_NAME|MINE_TYPE|MINE_STATUS|OPERATOR_NAME|OPERATOR_GROUP|CONTROLLER_NAME|STATE|COUNTY|LATITUDE|LONGITUDE|REGION_CODE|PRIMARY_SIC|PRIMARY_CANVASS|NO_EMPLOYEES|NEAREST_TOWN
4202764|BYC Portable|Surface|Intermittent|Boneyard Crushing Inc|OTHER|Michael  Jackson|UT|Millard|39.411944|-112.765556|OTHER|Construction Sand and Gravel|SandAndGravel|2|Hinckley
4202765|CRM PORTABLE CRUSHER 3|Surface|Intermittent|CHRISTENSEN READY MIX, INC|OTHER|Darin J  Christensen|UT|Utah|40.011667|-111.799722|OTHER|Construction Sand and Gravel|SandAndGravel|2|Payson
4202766|Portable|Surface|Intermittent|South Valley Rock Products|OTHER|Jeffrey  Wright|UT|Wasatch|40.537222|-111.404722|OTHER|Construction Sand and Gravel|SandAndGravel|2|Heber City
4202767|Inntelex|Surface|Intermittent|Inntelex LLC|OTHER|James  Harker|UT|Iron|37.723889|-113.275556|OTHER|Construction Sand and Gravel|SandAndGravel|2|Cedar City
4202768|Echo|Surface|Intermittent|Wildcat Sand LLC|OTHER|Uinta Wax LLC|UT|Duchesne|40.341944|-109.876667|OTHER|Sand, Common|SandAndGravel|16|Upalco
4202770|Skutumpah Pit|Surface|Intermittent|Kanab Coal & Rock Products LLC|OTHER|Mike  Little; Jamie  Little|UT|Kane|37.393889|-112.184167|OTHER|Construction Sand and Gravel|SandAndGravel|2|Kanab
4202775|Portable Plant 1|Surface|Intermittent|Sonderegger Inc|OTHER|E Paul  Sonderegger|UT|San Juan|37.292778|-109.546111|OTHER|Construction Sand and Gravel|SandAndGravel|1|Blanding
4202777|Granite Mountain|Surface|Intermittent|Granite Mountain Rock Products, LLC|OTHER|Bulloch Dirt Works|UT|Iron|37.739167|-113.2375|OTHER|Construction Sand and Gravel|SandAndGravel|4|Cedar City
4202778|TRB ROCK|Surface|Active|TRB ROCK PRODUCTS LLC|OTHER|Terry R  Brotherson|UT|Utah|39.526389|-111.456389|OTHER|Construction Sand and Gravel|SandAndGravel|4|Mt Pleasant
4202780|Crow Mountain Pit|Surface|Active|Little Mountain Gravel & Recycling, LLC.|OTHER|Wayne  Anderson|UT|Cache|41.857222|-111.819167|OTHER|Construction Sand and Gravel|SandAndGravel|2|Smithfield
4202784|Mobil Mine 2|Surface|Intermittent|Rollins Construction and Trucking LLC|OTHER|Amber Dawn  Rollins; Richard Kelly  Rollins|CO|Kit Carson|39.199167|-102.689167|OTHER|Construction Sand and Gravel|SandAndGravel|4|Milford
4202785|Barco portable crusher 1|Surface|Intermittent|Barco LLC.|OTHER|Michael  Roundy; Troy L Pearson|UT|Kane|37.250278|-112.661111|OTHER|Construction Sand and Gravel|SandAndGravel|6|Mt Carmel
4202792|Little Creek Mesa Pit|Surface|Intermittent|Little Creek Crushing|OTHER|Richard Smith Fischer|UT|Washington|37.075|-113.144722|OTHER|Crushed, Broken Stone NEC|Stone|4|Apple Valley
4202793|The Black|Surface|Intermittent|Stone Plus|OTHER|Neil M  Bradshaw|UT|Washington|37.158333|-113.308611|OTHER|Crushed, Broken Stone NEC|Stone|1|Apple Valley
4202794|Portable 2|Surface|Active|Maverick Crushing LLC|OTHER|Dallas  Hakes; Martin  White|UT|Utah|40.479722|-111.757778|OTHER|Construction Sand and Gravel|SandAndGravel|2|Alpine
4202795|Crusher 2|Surface|Intermittent|BH INC|OTHER|Brad  Haslem|UT|Washington|37.605556|-113.094167|OTHER|Crushed, Broken Sandstone|Stone|1|St. George
4202796|Region 4 Operations|Surface|Active|Utah Department of Transportation|OTHER|State Of Utah|UT|Carbon|39.411111|-110.418889|OTHER|Construction Sand and Gravel|SandAndGravel|4|Horse Canyon Rest Area
4202797|Hobbs Pit|Surface|Active|Greyeye Enterprises Inc|OTHER|Craig Merrill Smith|ID|Franklin|42.528333|-111.805556|OTHER|Construction Sand and Gravel|SandAndGravel|2|Preston
4202799|Independence Pit|Surface|Active|Western Construction Materials LLC|OTHER|Russ  Witt|UT|Wasatch|40.504167|-111.3975|OTHER|Construction Sand and Gravel|SandAndGravel|2|Independence
4300005|CRUSHED STONE QUARRY AND PLANT|Surface|Active|FRANK W WHITCOMB CONSTRUCTION CORP|OTHER|Frank  Whitcomb|VT|Chittenden|44.504444|-73.182222|OTHER|Crushed, Broken Stone NEC|Stone|22|Colchester
4300011|NEWMONT SLATE CO., INC.|Surface|Active|NEWMONT SLATE COMPANY INC|OTHER|John M  Williams|VT|Rutland|43.403611|-73.239722|OTHER|Dimension Slate|Stone|32|West Pawlet
4300012|QUARRY SLATE IND.|Surface|Active|GREENSTONE SLATE COMPANY|OTHER|Edward  Vladyka; Jonathan  Hill|VT|Rutland|43.485278|-73.234167|OTHER|Dimension Slate|Stone|35|Poultney
4300013|J & G HADEKA SLATE QUARRY|Surface|Intermittent|HADEKA SLATE FLOORING INC|OTHER|Gary  Hadeka|VT|Rutland|43.582778|-73.243611|OTHER|Dimension Slate|Stone|1|Poultney
4300014|WELLS QUARRY LLC|Surface|Intermittent|WELLS QUARRY LLC|OTHER|Vincent Cassel Adamson III|VT|Rutland|43.455|-73.232778|OTHER|Dimension Slate|Stone|3|Wells
4300019|HIGH RD QUARRY|Surface|Intermittent|HILLTOP SLATE INC|OTHER|Northeast Slate Incorporated|VT|Rutland|43.467778|-72.235|OTHER|Dimension Slate|Stone|1|Poultney
4300020|QUARRY NO. 4|Surface|Intermittent|NEWMONT SLATE COMPANY INC|OTHER|John M  Williams|VT|Rutland|43.358889|-73.247778|OTHER|Dimension Slate|Stone|2|West Pawlet
4300023|ROCK OF AGES DARK SIDE|Surface|Active|Rock of Ages|OTHER|Polycor Inc|VT|Washington|44.146667|-72.481111|OTHER|Dimension Granite|Stone|9|Barre
4300024|ROCK OF AGES LITE SIDE|Surface|Active|Rock Of Ages Corp|OTHER|Polycor Inc|VT|Washington|44.146667|-72.481111|OTHER|Dimension Granite|Stone|9|Graniteville
4300027|BETHEL WHITE QUARRY|Surface|Intermittent|Rock of Ages Corp|OTHER|Polycor Inc|VT|Windsor|43.856667|-72.611667|OTHER|Dimension Granite|Stone|17|Bethel
4300030|SLC SWANTON DIV.|Surface|Active|SHELBURNE LIMESTONE CORP|OTHER|Trampas  Demers|VT|Franklin|44.9125|-73.119444|OTHER|Crushed, Broken Limestone NEC|Stone|10|Swanton
4300031|TARAN BROTHERS SLATE QUARRY AND MILL|Surface|Intermittent|TARAN BROTHERS INC|OTHER|Stephen M Taran; Joseph M Taran|VT|Rutland|43.572778|-73.238056|OTHER|Dimension Slate|Stone|2|Poultney
4300033|SHELDON SLATE PRODUCTS QRY & MILL #2|Surface|Active|SHELDON SLATE PRODUCTS CO., INC.|OTHER|John M  Tatko Jr|VT|Rutland|43.551944|-73.235278|OTHER|Dimension Slate|Stone|4|Poultney
4300042|DANBY QUARRY|Underground|Active|Vermont Quarries Corp.|OTHER|Fabrizio  Ponzanelli|VT|Rutland|43.329444|-73.004722|OTHER|Dimension Marble|Stone|30|Danby
4300043|Rochester Quarry|Surface|Intermittent|Vermont Verde Antique LLC|OTHER|Thomas B  Fabbioli|VT|Windsor|43.915|-72.807778|OTHER|Dimension Stone NEC|Stone|6|Rochester
4300059|EUREKA QUARRY|Surface|Intermittent|Vermont Structural Slate Company Inc|OTHER|Craig E  Markcrow|VT|Rutland|43.563056|-73.236389|OTHER|Dimension Slate|Stone|2|Poultney
4300064|WALLINGFORD QUARRY|Surface|Active|TROY MINERALS|OTHER|Stephen M  Chmielewski|VT|Rutland|43.406389|-72.995556|OTHER|Crushed, Broken Limestone NEC|Stone|8|Wallingford
4300088|HADEKA STONE CORPORATION|Surface|Intermittent|Hadeka Stone Corporation|OTHER|William J  Hadeka; Gerald A  Hadeka|VT|Rutland|43.599444|-73.171111|OTHER|Crushed, Broken Slate|Stone|2|Castleton
4300096|W. E. DAILEY, SHAFTSBURY PLANT|Surface|Active|W.E. DAILEY INC|OTHER|Peckham Industries Inc|VT|Bennington|42.951111|-73.21|OTHER|Construction Sand and Gravel|SandAndGravel|6|Shaftsbury
4300101|Nadeau Sand & Gravel|Surface|Active|Dale E. Percy Inc|OTHER|Dana T  Percy Jr|VT|Lamoille|44.624974|-72.67702|OTHER|Construction Sand and Gravel|SandAndGravel|7|Johnson
4300105|Waterford Crushed Stone C603|Surface|Intermittent|Pike Industries Inc|OTHER|CRH PLC|VT|Caledonia|44.374722|-71.951389|OTHER|Crushed, Broken Limestone NEC|Stone|12|Waterford
4300106|Coventry Plant 156|Surface|Intermittent|Peckham Materials Corp|OTHER|Peckham Industries Inc|VT|Orleans|44.910833|-72.263611|OTHER|Crushed, Broken Stone NEC|Stone|8|Newport
4300108|GRAVEL PIT|Surface|Intermittent|CHAMPLAIN CONSTRUCTION CO INC|OTHER|James D  Danyow; Larry E  Danyow|VT|Addison|44.032222|-73.093333|OTHER|Construction Sand and Gravel|SandAndGravel|2|Middlebury
4300110|HOME PIT AND MILL|Surface|Active|HINESBURG SAND & GRAVEL COMPANY INC|OTHER|Timothy  Casey|VT|Chittenden|44.288611|-73.069167|OTHER|Construction Sand and Gravel|SandAndGravel|16|Hinesburg
4300111|CHAPMAN & #19 MIDDLEBURY ML & PL|Surface|Intermittent|JOSEPH P CARRARA & SONS INC|OTHER|Paul  Carrara|VT|Addison|44.007222|-73.097222|OTHER|Construction Sand and Gravel|SandAndGravel|5|Middlebury
4300113|GUILDHALL SAND & GRAVEL|Surface|Intermittent|Pike Industries|OTHER|CRH PLC|VT|Essex|44.565|-71.601667|OTHER|Construction Sand and Gravel|SandAndGravel|5|Guildhall
4300160|SHELBURNE QUARRY|Surface|Active|SHELBURNE LIMESTONE CORP|OTHER|Trampas  Demers|VT|Chittenden|44.388056|-73.185556|OTHER|Crushed, Broken Limestone NEC|Stone|6|Shelburne
4300185|NEW HAVEN CRUSHED STONE C600|Surface|Active|PIKE INDUSTRIES INC|OTHER|CRH PLC|VT|Addison|44.086111|-73.179167|OTHER|Crushed, Broken Stone NEC|Stone|7|New Haven
4300191|White River Pit|Surface|Active|Twin State Sand & Gravel Company Inc|OTHER|Seth  Ames|VT|Windsor|43.604167|-72.336667|OTHER|Crushed, Broken Sandstone|Stone|5|White River Jct.
4300196|BLISSVILLE QUARRY & MILL|Surface|Active|VT UNFADING GREEN SLATE COMPANY INC|OTHER|David C Camara|VT|Rutland|43.593611|-73.223611|OTHER|Dimension Slate|Stone|16|Castleton
4300197|JCI CONE PLANT|Surface|Intermittent|CERSOSIMO INDUSTRIES INC|OTHER|Dominic  Cersosimo|VT|Windham|42.772778|-72.525556|OTHER|Construction Sand and Gravel|SandAndGravel|2|Brattleboro
4300199|Tabor Earth Extractors|Surface|Intermittent|Tabor Earth Extractors|OTHER|Jerry C  Tabor|VT|Orange|44.111944|-72.725556|OTHER|Construction Sand and Gravel|SandAndGravel|6|Roxbury
4300223|Town Of Barre Pit|Surface|Intermittent|Town Of Barre|OTHER|Town Of Barre-VT|VT|Washington|44.149167|-72.519167|OTHER|Construction Sand and Gravel|SandAndGravel|1|Williamstown
4300250|D & F EXCAVATING & PAVING INC|Surface|Active|D & F EXCAVATING & PAVING INC|OTHER|Gary J  Dupoise|VT|Rutland|43.833889|-73.072778|OTHER|Construction Sand and Gravel|SandAndGravel|2|Brandon
4300263|MORRISVILLE SAND & GRAVEL, LLC|Surface|Intermittent|MORRISVILLE SAND & GRAVEL, LLC|OTHER|James A Harrison; Janet  Harrison|VT|Lamoille|44.546196|-72.612692|OTHER|Construction Sand and Gravel|SandAndGravel|1|Morrisville
4300289|Woodbury Gray Quarry|Surface|Active|Swensen Granite Company LLC|OTHER|Polycor Inc|VT|Washington|44.436667|-72.390278|OTHER|Dimension Granite|Stone|15|Woodbury
4300299|MIDDLEBURY QUARRY|Surface|Active|SHELBURNE LIMESTONE CORP|OTHER|Trampas  Demers|VT|Addison|43.998056|-73.124444|OTHER|Crushed, Broken Limestone NEC|Stone|9|Middlebury
4300304|Lyndonville Plant 151|Surface|Intermittent|Peckham Materials Corp|OTHER|Peckham Industries Inc|VT|Caledonia|44.517222|-72.004167|OTHER|Crushed, Broken Stone NEC|Stone|5|Lyndon
4300307|EAGLE QUARRY|Surface|Intermittent|Western Slate, Inc.|OTHER|Jeffrey N  Harrison|VT|Rutland|43.429444|-73.188056|OTHER|Dimension Slate|Stone|4|Wells
4300336|TARAN BROTHERS S1 SLATE QUARRY|Surface|Intermittent|TARAN BROTHERS SLATE CO.|OTHER|Stephen M Taran; Joseph M Taran|VT|Rutland|43.476389|-73.233333|OTHER|Dimension Slate|Stone|2|Poultney
4300349|RATHBUN PIT|Surface|Intermittent|A R RATHBUN|OTHER|A R  Rathbun|VT|Addison|44.077778|-73.085833|OTHER|Construction Sand and Gravel|SandAndGravel|2|Bristol
4300351|VERPOL PLANT|Surface|Active|Omya Inc|OTHER|Omya Industries Inc|VT|Rutland|43.7125|-73.114444|OTHER|Lime|Stone|120|Florence
4300359|BUSH QUARRY|Surface|Intermittent|VERMONT STRUCTURAL SLATE COMPANY INC|OTHER|Craig E  Markcrow|VT|Rutland|43.475833|-73.228333|OTHER|Dimension Slate|Stone|2|Poultney
4300380|RYEGATE QUARRY|Surface|Intermittent|Mc Cullough Crushing Inc|OTHER|Ian Daniel McCullough; Matthew  Dwire|VT|Caledonia|44.236111|-72.0925|OTHER|Crushed, Broken Granite|Stone|1|RYEGATE
4300384|HEFFERNAN BROTHERS AGGREGATE|Surface|Intermittent|HEFFERNAN BROTHERS AGGREGATE|OTHER|John F  Heffernan; Peter A  Heffernan|VT|Addison|44.158056|-73.1025|OTHER|Crushed, Broken Stone NEC|Stone|2|Bristol
4300391|POWNAL PIT|Surface|Intermittent|SEAN O'DONOVAN|OTHER|Sean  O'Donovan|VT|Bennington|42.790833|-73.261667|OTHER|Construction Sand and Gravel|SandAndGravel|1|Pownal
4300411|MC CULLOUGH PIT|Surface|Intermittent|Mc Cullough Crushing Inc|OTHER|Ian Daniel McCullough; Matthew  Dwire|VT|Washington|44.558889|-72.577778|OTHER|Construction Sand and Gravel|SandAndGravel|4|East Calais
4300417|CLARENDON  QUARRY|Surface|Active|CASELLA CONSTRUCTION  INC.|OTHER|Douglas R  Casella|VT|Rutland|43.565278|-73.032222|OTHER|Crushed, Broken Stone NEC|Stone|8|Claredon
4300418|Grimes Pit|Surface|Intermittent|Grimes Inc|OTHER|Kenneth  Grimes|VT|Lamoille|44.551266|-72.467577|OTHER|Construction Sand and Gravel|SandAndGravel|1|Wolcott
4300423|MENDON WASH PLANT|Surface|Intermittent|CASELLA CONSTRUCTION INC|OTHER|Douglas R  Casella|VT|Rutland|43.635556|-72.935556|OTHER|Construction Sand and Gravel|SandAndGravel|1|Mendon
4300433|Martins Quarry|Surface|Intermittent|W B & R L Martin Inc|OTHER|Jason J  Fornwalt|VT|Orange|43.9825|-72.136944|OTHER|Crushed, Broken Stone NEC|Stone|4|Bradford
4300434|ZALUZNY EXCAVATING CORP|Surface|Intermittent|ZALUZNY EXCAVATING CORPORATION|OTHER|Steven W  Zaluzny|VT|Windham|42.831389|-72.554167|OTHER|Crushed, Broken Stone NEC|Stone|3|Brattleboro
4300457|PIONEER JAW|Surface|Intermittent|CERSOSIMO INDUSTRIES INC|OTHER|Dominic  Cersosimo|VT|Windham|42.772778|-72.525556|OTHER|Crushed, Broken Stone NEC|Stone|5|Brattleboro
4300459|ASTEC SCREENING PLANT|Surface|Intermittent|CERSOSIMO INDUSTRIES INC|OTHER|Dominic  Cersosimo|VT|Windham|43.398056|-72.501111|OTHER|Crushed, Broken Granite|Stone|1|Brattleboro
4300463|HARVEYS PEAVINE PIT|Surface|Intermittent|HARVEY'S PLUMBING AND EXCAVATING LLC|OTHER|Cheryl A  Harvey; Raymond C  Harvey|VT|Windsor|43.795|-72.771667|OTHER|Crushed, Broken Stone NEC|Stone|2|Rochester
4300472|COLE PIT|Surface|Intermittent|A S CLARK & SONS|OTHER|Archie S  Clark; Winthrop O  Clark|VT|Windham|42.995|-72.62|OTHER|Construction Sand and Gravel|SandAndGravel|2|Brookline
4300478|SIMEON PIT|Surface|Intermittent|DERRIG EXCAVATING INC|OTHER|Ellis  Derrig JR; Rick  Derrig|VT|Windham|42.916667|-72.526389|OTHER|Construction Sand and Gravel|SandAndGravel|2|Dummerston
4300486|ASTEC GT205|Surface|Intermittent|CERSOSIMO INDUSTRIES INC|OTHER|Dominic  Cersosimo|VT|Windham|43.398056|-72.501111|OTHER|Crushed, Broken Stone NEC|Stone|3|Brattleboro
4300487|Allenville Quarry|Surface|Intermittent|Mc Cullough Crushing Inc|OTHER|Ian Daniel McCullough; Matthew  Dwire|VT|Orange|43.971111|-72.482222|OTHER|Crushed, Broken Stone NEC|Stone|1|Chelsea
4300493|HOGBACK QUARRY|Surface|Active|TROY MINERALS INC|OTHER|Stephen M  Chmielewski|VT|Rutland|43.715556|-73.066667|OTHER|Crushed, Broken Limestone NEC|Stone|10|Florence
4300498|JULIAN QUARRY #2 CHESTERFIELD STONE|Surface|Intermittent|JULIAN MATERIALS, LLC|OTHER|Andrew C  Julian; Jason B  Julian|VT|Windsor|43.331111|-72.585|OTHER|Dimension Stone NEC|Stone|17|Chester
4300502|McBro Quarry|Surface|Active|McCullough Crushing, Inc.|OTHER|Ian Daniel McCullough; Matthew  Dwire|VT|Washington|44.165278|-72.5675|OTHER|Crushed, Broken Slate|Stone|3|Berlin
4300503|WELLS QUARRY WELLS VT|Surface|Active|VERMONT UNFADING GREEN SLATE INC.|OTHER|David C Camara|VT|Rutland|43.456667|-73.236389|OTHER|Dimension Slate|Stone|2|Wells
4300507|PIT 2|Surface|Intermittent|Town Of Williamstown|OTHER|Town Of Williamstown-VT|VT|Orange|44.1475|-72.518056|OTHER|Construction Sand and Gravel|SandAndGravel|1|Williamstown
4300515|WEATHERBOARD QUARRY|Surface|Intermittent|N.A. Manosh Inc|OTHER|Nick  Manosh|VT|Lamoille|44.531111|-72.423889|OTHER|Crushed, Broken Granite|Stone|2|Wolcott
4300524|AUSTIN WESTERN CRUSHER|Surface|Intermittent|GURNEY BROTHERS CONSTRUCTION INC|OTHER|Daniel A  Gurney; Douglas C  Gurney|VT|Windsor|43.326944|-72.534444|OTHER|Construction Sand and Gravel|SandAndGravel|14|Springfield
4300528|BERKSHIRE SAND & GRAVEL|Surface|Intermittent|WRIGHT'S EXCAVATING|OTHER|Heath H  Wright|VT|Franklin|44.949722|-72.776944|OTHER|Construction Sand and Gravel|SandAndGravel|3|Franklin
4300531|LEACH PIT|Surface|Intermittent|LEACH FAMILY INC|OTHER|Matthew  Leach|VT|Franklin|44.916389|-72.782222|OTHER|Construction Sand and Gravel|SandAndGravel|4|Enosburg Falls
4300546|NORTH MIDDLEBURY SAND & GRAVEL|Surface|Intermittent|NORTH MIDDLEBURY SAND & GRAVEL|OTHER|Chris  Acker|VT|Addison|44.054722|-73.093056|OTHER|Construction Sand and Gravel|SandAndGravel|1|Middlebury
4300548|C22-C20|Surface|Intermittent|McCullough Crushing Inc|OTHER|Ian Daniel McCullough; Matthew  Dwire|VT|Washington|43.972222|-72.490556|OTHER|Crushed, Broken Stone NEC|Stone|2|Middlesex
4300549|C16-C23|Surface|Intermittent|McCullough Crushing Inc|OTHER|Ian Daniel McCullough; Matthew  Dwire|VT|Washington|44.209167|-72.603889|OTHER|Construction Sand and Gravel|SandAndGravel|2|Middlesex
4300550|C17|Surface|Intermittent|Mc Cullough Crushing Inc|OTHER|Ian Daniel McCullough; Matthew  Dwire|VT|Orleans|44.299167|-72.661111|OTHER|Crushed, Broken Stone NEC|Stone|3|Middlesex
4300554|BIG BOSTON QUARRY|Surface|Active|BRIAR HILL QUARRY, LLC|OTHER|Jonathan  Hill; Edward  Vladyka|VT|Rutland|43.415|-73.240556|OTHER|Dimension Slate|Stone|8|West Pawlet
4300555|PLYMOUTH QUARRY|Surface|Intermittent|MARKOWSKI EXCAVATING INC|OTHER|Gregory  Markowski|VT|Windsor|43.580556|-72.756944|OTHER|Crushed, Broken Limestone NEC|Stone|4|Plymouth
4300556|ROADRUNNER PORTABLE SCREEN|Surface|Intermittent|MARKOWSKI EXCAVATING, INC.|OTHER|Gregory  Markowski|VT|Rutland|43.580556|-72.757222|OTHER|Construction Sand and Gravel|SandAndGravel|5|Florence
4300557|PORTABLE CRUSHER-CEDAR RAPIDS|Surface|Intermittent|MARKOWSKI EXCAVATING, INC.|OTHER|Gregory  Markowski|VT|Rutland|43.775833|-73.055|OTHER|Construction Sand and Gravel|SandAndGravel|1|Florence
4300559|MCCLOSKEY R155|Surface|Intermittent|DAVID CHAVES EXCAVATING INC|OTHER|David M  Chaves|VT|Windham|43.249444|-72.795278|OTHER|Construction Sand and Gravel|SandAndGravel|2|Londonderry
4300560|PEGSON XA400|Surface|Intermittent|DAVID CHAVES EXCAVATING INC|OTHER|David M  Chaves|VT|Windham|43.249444|-72.795278|OTHER|Crushed, Broken Stone NEC|Stone|1|Londonderry
4300563|Aggregate Plant|Surface|Intermittent|N A Manosh Inc|OTHER|Nick  Manosh|VT|Lamoille|44.558889|-72.577778|OTHER|Crushed, Broken Stone NEC|Stone|2|Morrisville
4300567|2023 Sandvik QH332 Jaw/2024 QJ341 Cone|Surface|Intermittent|J. A. McDonald Inc.|OTHER|Eric C  Boyden|VT|Caledonia|44.786111|-71.8125|OTHER|Construction Sand and Gravel|SandAndGravel|2|Lyndon Center
4300569|1999 Eagle Crusher|Surface|Intermittent|J.A. McDonald, Inc.|OTHER|Eric C  Boyden|VT|Caledonia|43.898056|-72.124722|OTHER|Construction Sand and Gravel|SandAndGravel|2|Lyndon Center
4300572|Eagle Crusher|Surface|Intermittent|Fuller Sand & Gravel|OTHER|Thomas F  Fuller  Jr|VT|Rutland|43.341667|-72.995556|OTHER|Crushed, Broken Stone NEC|Stone|1|Danby
4300573|TOWN HYDE PARK GRAVEL PIT|Surface|Intermittent|TOWN OF HYDE PARK|OTHER|Town Of Hyde Park-VT|VT|Lamoille|44.616652|-72.58501|OTHER|Construction Sand and Gravel|SandAndGravel|4|HYDE PARK
4300577|ALLARD QUARRY|Surface|Intermittent|SNOWSTONE LLC|OTHER|Kristy J  Snow; Jason J  Snow|VT|Windsor|43.239167|-72.609444|OTHER|Dimension Stone NEC|Stone|1|Chester
4300578|CHESTER QUARRY|Surface|Intermittent|VT STONE SALES, INC.|OTHER|Terry A  Ebelt|VT|Windsor|43.303611|-72.62|OTHER|Dimension Traprock|Stone|2|Chester
4300585|BOURBEAU AGGREGATE LLC|Surface|Intermittent|BOURBEAU AGGREGATE LLC|OTHER|Alan J  Bourbeau; Kimberly A  Borbeau|VT|Franklin|44.857778|-73.017222|OTHER|Crushed, Broken Stone NEC|Stone|5|Swanton
4300586|QUIMBY MTN STONE/BLACK RIVER QUARRIES|Surface|Active|BLACK RIVER QUARRIES LLC|OTHER|Jason W  Blackburn; Heath P  Blackburn|VT|Windsor|43.740278|-72.433889|OTHER|Dimension Stone NEC|Stone|18|Sharon
4300589|Portable Power Screen 01631|Surface|Intermittent|Pike Industries Inc|OTHER|CRH PLC|VT|Rutland|44.906111|-72.258889|OTHER|Construction Sand and Gravel|SandAndGravel|3|Danby
4300594|Atlas Screen|Surface|Active|Chief Crushing & Excavation, Inc.|OTHER|Clark S  Bogie|VT|Caledonia|44.152222|-72.058611|OTHER|Construction Sand and Gravel|SandAndGravel|1|South Ryegate
4300599|C-24 & C-25|Surface|Intermittent|McCullough Crushing, Inc.|OTHER|Ian Daniel McCullough; Matthew  Dwire|VT|Franklin|44.226944|-72.557778|OTHER|Crushed, Broken Stone NEC|Stone|2|North Hero
4300605|Elcon Pit|Surface|Intermittent|Raymond Heath Construction, Inc.|OTHER|R Daniel  Heath; Marie M  Heath; Andrew D  Heath|VT|Caledonia|44.479444|-72.013333|OTHER|Construction Sand and Gravel|SandAndGravel|1|St. Johnsbury
4300612|Northeast Sand & Gravel|Surface|Intermittent|J. Hutchins Inc.|OTHER|Jeff J  Hutchins|VT|Orleans|44.803333|-72.279444|OTHER|Crushed, Broken Stone NEC|Stone|9|Irasburg
4300613|G & M Contracting Inc|Surface|Intermittent|G & M Contracting Inc|OTHER|Kenneth R  Gillilan|VT|Lamoille|44.644092|-72.841969|OTHER|Crushed, Broken Stone NEC|Stone|2|Jeffersonville
4300618|PELKEY PIT|Surface|Intermittent|M&M EXCAVATING, INC.|OTHER|Michael  O'Neil|VT|Windsor|43.348611|-72.725278|OTHER|Construction Sand and Gravel|SandAndGravel|1|Ludlow
4300623|TRACK JAW CRUSHER|Surface|Intermittent|CERSOSIMO INDUSTRIES INC|OTHER|Dominic  Cersosimo|VT|Windham|43.398056|-72.500556|OTHER|Crushed, Broken Stone NEC|Stone|5|Brattleboro
4300639|1989 Thunderbird Jaw|Surface|Intermittent|J.A. McDonald, Inc.|OTHER|Eric C  Boyden|VT|Caledonia|44.350833|-72.353889|OTHER|Crushed, Broken Stone NEC|Stone|5|Marchfield
4300643|Pike Industries Inc-Williamstown|Surface|Intermittent|Pike Industries Inc|OTHER|CRH PLC|VT|Washington|44.149722|-72.520833|OTHER|Crushed, Broken Stone NEC|Stone|5|Williamstown
4300644|1000 SR|Surface|Intermittent|DAVID CHAVES EXCAVATING INC|OTHER|David M  Chaves|VT|Windham|43.249444|-72.795278|OTHER|Crushed, Broken Stone NEC|Stone|1|Londonderry
4300645|Browns Quarry|Surface|Active|Browns Quarried Slate Products Inc|OTHER|Charles W  Brown Sr; Charles W  Brown Jr|VT|Rutland|43.593611|-73.240556|OTHER|Crushed, Broken Slate|Stone|2|Castleton
4300646|WARREN SWITCH QUARRY|Surface|Active|Camara Slate Products, Inc|OTHER|David C Camara|VT|Rutland|43.380556|-73.243889|OTHER|Dimension Slate|Stone|2|West Pawlet
4300652|CARPENTER PIT|Surface|Intermittent|TOWN OF DUMMERSTON|OTHER|Town Of Dummerston-VT|VT|Windham|42.907222|-72.541111|OTHER|Construction Sand and Gravel|SandAndGravel|4|Dummerston
4300654|BERKSHIRE PIT|Surface|Intermittent|LEACH FAMILY INC|OTHER|Matthew  Leach|VT|Franklin|44.959722|-72.773611|OTHER|Construction Sand and Gravel|SandAndGravel|1|Enosburg Falls
4300655|Chester G McLellan|Surface|Intermittent|Chester G McLellan|OTHER|Chester G  McLellan|VT|Rutland|43.373333|-73.135556|OTHER|Crushed, Broken Stone NEC|Stone|3|Pawlett
4300667|RENTAL CRUSHER/SCREENER/CONVEYOR|Surface|Intermittent|G W TATRO CONSTRUCTION INC|OTHER|Greg D  Tatro|VT|Franklin|44.960278|-72.689722|OTHER|Construction Sand and Gravel|SandAndGravel|2|Jeffersonville
4300669|Portable Crusher PE2|Surface|Intermittent|McCullough Crushing Inc|OTHER|Ian Daniel McCullough; Matthew  Dwire|VT|Washington|44.196667|-72.906944|OTHER|Crushed, Broken Stone NEC|Stone|2|Roxbury
4300676|POWERSCREEN 1150|Surface|Intermittent|DAVID CHAVES EXCAVATING INC|OTHER|David M  Chaves|VT|Windham|43.249444|-72.795278|OTHER|Crushed, Broken Stone NEC|Stone|2|Londonderry
4300681|JKL QUARRY|Surface|Intermittent|GREENSTONE SLATE CO.|OTHER|Edward  Vladyka; Jonathan  Hill|VT|Rutland|43.416389|-73.233611|OTHER|Dimension Slate|Stone|1|Wells
4300682|METSO LT300 CONE|Surface|Intermittent|ZALUZNY EXCAVATING CORPORATION|OTHER|Steven W  Zaluzny|VT|Windham|42.895278|-72.538889|OTHER|Construction Sand and Gravel|SandAndGravel|3|Vernon
4300683|R. E. Tucker Inc.|Surface|Intermittent|R. E. Tucker Inc.|OTHER|Sherri  Tucker|VT|Orange|44.5625|-72.474722|OTHER|Crushed, Broken Stone NEC|Stone|4|Randolph
